squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,Popular,houseAge,numNonGuestRooms,grossLivingArea
67648,28,0,0,67,28888,3,10,0,0,2557,3520,432,0,9,6770108.4,0,22,19,61139
36353,50,1,0,2,58865,9,8,1,0,6760,2725,190,0,0,3638165.8,0,8,50,26678
68985,99,0,0,29,68791,10,1,1,1,6676,7056,554,1,7,6900905.2,0,24,92,54699
48258,94,0,0,46,2696,8,10,0,0,9611,509,693,1,7,4830907.4,0,32,87,37445
67489,70,0,1,31,11975,10,10,0,1,6885,8544,798,1,7,6756566.1,0,25,63,51262
96184,46,0,0,1,29645,1,5,1,0,3961,5310,986,0,7,9618863.5,0,21,39,85927
42365,36,0,1,96,71490,7,2,1,1,7976,4616,520,0,2,4249618.6,1,30,34,29253
88274,45,0,1,41,97886,7,10,0,1,1899,1045,445,1,1,8832114.1,0,5,44,84885
49634,81,1,1,90,27843,9,5,1,1,7859,8936,513,0,1,4972427.1,1,5,80,32326
15062,12,0,1,42,42048,4,2,0,0,6899,1733,112,0,1,1511857.5,0,21,11,6318
74606,50,1,0,73,62661,2,10,1,1,8031,3255,664,1,3,7471533.0,0,36,47,62656
31821,7,1,0,63,68424,3,2,1,1,389,1079,298,1,6,3187554.9,0,7,1,30055
72741,56,0,1,49,16484,8,9,0,1,9912,8775,709,1,10,7280439.1,0,15,46,53345
53527,88,0,0,71,69413,3,7,0,0,3816,6445,559,0,0,5356315.5,0,31,88,42707
27702,17,1,0,25,26593,5,1,0,1,7133,6171,844,1,3,2778207.5,0,11,14,13554
69178,15,1,1,1,39748,8,4,1,0,5550,7971,621,0,8,6921350.5,1,31,7,55036
51766,71,1,1,36,36,6,5,1,0,3915,2821,311,1,4,5186043.0,1,26,67,44719
14322,63,0,1,66,35929,3,5,0,0,567,9267,352,0,6,1439924.7,0,9,57,4136
13147,71,0,0,65,62682,5,8,0,0,1741,2233,497,1,10,1316451.3,0,13,61,8676
89434,56,0,0,13,20031,5,9,0,1,408,7169,747,1,10,8945011.5,0,31,46,81110
77439,91,1,1,56,67320,9,3,0,1,7307,2637,908,0,5,7754431.7,0,19,86,66587
99811,76,0,1,90,9380,5,9,1,1,2739,3082,783,1,5,9988416.5,1,21,71,93207
15301,66,1,0,5,67235,4,3,0,0,4711,9162,390,0,10,1534279.2,0,34,56,1038
46701,44,0,0,59,97400,4,2,1,1,4847,7520,843,1,1,4674499.9,0,17,43,33491
72938,90,0,1,64,28816,3,6,1,0,242,1625,929,0,3,7301218.7,1,19,87,70142
84600,74,1,1,43,65569,7,4,0,1,6703,3965,713,1,6,8467208.7,0,29,68,73219
65554,33,0,1,14,16271,10,4,1,1,3191,211,709,1,0,6559482.5,1,31,33,61443
86607,50,0,0,4,52557,2,6,1,1,4425,2605,125,0,8,8661568.8,0,18,42,79452
99426,79,0,1,26,28961,3,9,0,1,4028,4420,591,0,0,9945644.3,0,33,79,90387
72990,42,1,0,1,31115,4,5,1,0,8597,6808,619,1,1,7301689.6,0,10,41,56966
41711,77,0,1,93,58786,8,7,1,1,719,2167,382,0,2,4176663.1,1,15,75,38443
52668,7,1,1,76,22354,6,2,1,1,2180,3122,838,1,2,5281141.6,1,30,5,46528
27059,45,1,0,40,23486,10,9,1,0,6965,9220,455,0,7,2713421.8,0,8,38,10419
87045,61,1,0,19,72983,10,10,0,0,7325,4603,237,0,4,8709780.2,0,34,57,74880
64584,90,0,1,31,32259,10,1,0,1,5811,5719,217,0,9,6465423.6,0,30,81,52837
22681,93,1,1,6,9540,2,5,1,0,9803,143,583,0,1,2273361.4,1,22,92,12152
16704,49,1,1,8,60511,2,7,0,0,7325,1013,929,1,10,1676124.4,0,32,39,7437
25124,97,0,1,25,83534,6,9,0,1,397,8988,962,0,3,2517156.4,0,12,94,14777
64209,30,1,1,55,53245,5,5,1,0,9761,6148,525,1,0,6428666.2,1,34,30,47775
18730,68,0,1,71,91571,2,6,1,1,7624,2629,331,0,7,1884158.8,1,18,61,8146
96177,40,1,0,19,53582,7,4,1,0,2237,4485,268,1,1,9623218.6,0,30,39,89187
76671,22,1,1,76,31159,5,6,1,0,3701,784,296,1,10,7674844.1,1,25,12,71890
39129,76,0,1,26,36562,9,10,1,1,4674,8150,737,1,8,3919404.6,1,30,68,25568
52859,71,1,1,99,89274,7,8,1,1,5401,9757,727,1,9,5299328.3,1,33,62,36974
26223,12,0,0,76,23351,3,9,0,0,7431,2331,798,1,0,2628273.4,0,32,12,15663
89071,48,0,0,91,17916,8,8,1,1,5942,7227,649,1,9,8913105.8,0,18,39,75253
55022,61,1,0,43,37613,6,10,1,0,8955,9093,216,0,1,5508301.8,0,28,60,36758
60721,42,0,1,9,46929,5,6,1,0,68,4701,695,0,8,6077844.5,1,21,34,55257
28772,4,1,1,85,61413,2,4,0,0,8141,5596,327,0,9,2888733.3,0,23,-5,14708
92716,48,0,0,3,34663,6,8,0,1,9364,4010,731,1,7,9272362.1,0,35,41,78611
19092,21,0,1,85,85194,8,6,0,0,2171,4787,797,1,7,1915270.0,0,6,14,11337
41440,98,1,1,77,99209,3,5,1,0,3885,2364,997,1,7,4155501.0,1,36,91,34194
60305,88,1,1,90,24189,1,3,1,0,6297,5170,925,1,7,6038984.9,1,7,81,47913
26611,68,0,0,21,89588,2,2,0,0,1184,8776,856,0,2,2662493.2,0,14,66,15795
52785,13,0,1,61,8415,9,2,0,1,1207,126,833,1,3,5286382.4,0,22,10,50619
22809,70,1,1,65,75785,6,8,0,0,3261,9231,862,0,4,2285983.0,0,36,66,9455
92242,26,1,1,39,87265,10,7,1,1,6405,476,894,0,2,9232332.9,1,17,24,84467
19040,86,1,1,25,65682,9,8,0,0,6629,433,415,0,7,1915328.2,0,24,79,11563
18943,6,0,1,26,71256,1,9,0,1,258,4961,687,0,4,1899521.2,0,14,2,13037
91914,37,0,0,68,37742,6,5,0,1,8148,7135,649,1,8,9194073.8,0,8,29,75982
60401,63,0,0,86,63764,6,4,1,1,3200,6710,430,1,10,6047105.7,0,29,53,50061
57865,2,0,0,30,79052,5,10,0,1,6981,8019,147,0,0,5788561.8,0,8,2,42718
76732,1,1,1,50,52487,9,4,0,1,3935,4050,455,1,5,7682086.9,0,27,-4,68292
90859,22,1,0,65,63118,7,1,0,1,365,9149,104,0,1,9090821.8,0,8,21,81241
19596,51,1,0,83,4826,8,4,0,0,1691,1803,398,0,3,1969900.9,0,17,48,15704
86277,15,0,1,5,19137,4,9,0,1,5268,1653,142,0,0,8629655.5,0,31,15,79214
31845,8,1,1,1,34505,2,3,0,1,2826,6678,663,1,1,3191199.4,0,22,7,21678
46128,47,1,1,88,16141,1,4,1,0,7069,270,902,1,10,4624665.6,1,30,37,37887
33398,78,1,0,30,62880,2,6,0,0,4552,703,803,0,8,3345097.2,0,34,70,27340
70626,80,0,0,45,59977,9,3,1,1,1221,8695,130,0,1,7065089.5,0,31,79,60580
50315,11,1,1,52,75722,3,9,0,1,9867,4532,239,0,10,5044978.1,0,35,1,35677
84217,60,1,1,18,47565,6,4,1,1,4953,6240,468,0,5,8429962.3,1,13,55,72556
35127,8,0,0,4,45604,3,3,1,0,9746,9694,906,1,2,3513571.4,0,12,6,14781
14614,21,0,0,3,35413,9,8,1,1,1185,4610,446,1,4,1462577.5,0,11,17,8373
73686,10,1,1,93,56843,3,10,0,0,5029,93,440,0,10,7378513.3,0,13,0,68124
80143,27,1,1,78,33359,7,1,0,0,4411,5371,885,1,2,8026359.5,0,31,25,69476
38454,8,1,0,6,17811,1,6,1,1,3909,692,297,0,10,3848412.0,0,36,-2,33556
70573,78,1,1,3,28926,8,5,1,1,8314,2512,745,1,4,7061764.6,1,10,74,59002
44584,84,1,0,90,3469,6,9,0,1,8073,6806,738,0,2,4468024.2,0,34,82,28967
46953,82,1,0,41,53857,6,1,0,1,4606,4712,475,0,2,4699973.6,0,20,80,37160
87960,53,1,0,27,90781,5,6,0,0,5586,4430,914,1,8,8801034.7,0,19,45,77030
14044,48,0,1,43,80254,2,1,0,1,5654,6669,198,1,6,1409581.1,0,25,42,1523
83252,98,0,0,8,73242,4,1,0,1,3015,1565,496,0,0,8326479.2,0,34,98,78176
46183,4,1,0,5,98252,9,4,1,0,735,1122,956,0,3,4621605.7,0,19,1,43370
17256,30,0,0,59,71777,10,10,1,0,698,6032,668,0,8,1729036.4,0,32,22,9858
59111,58,1,0,38,42146,7,8,0,0,1977,4648,708,1,9,5919005.8,0,28,49,51778
41732,19,0,0,63,57920,9,5,1,1,4692,3724,321,1,1,4177464.8,0,8,18,32995
6912,47,0,0,2,40554,3,4,0,0,3458,2396,264,1,1,691629.6,0,10,46,794
15670,54,1,0,26,52082,8,3,0,1,9688,1571,436,1,8,1572432.7,0,19,46,3975
54669,58,0,0,85,20404,10,4,0,1,4746,1210,140,0,2,5472646.2,0,14,56,48573
71164,54,1,0,38,88076,6,2,0,1,5473,2296,638,1,4,7121656.9,0,7,50,62757
8497,97,1,0,57,99577,9,2,1,0,4113,1101,250,0,7,856430.8,0,8,90,3033
27296,31,0,1,93,94891,9,6,0,1,4778,1327,369,0,6,2736257.3,0,13,25,20822
65201,13,0,1,28,66828,10,3,1,1,3927,4362,670,1,10,6524351.5,1,31,3,56242
64186,10,0,0,6,74593,3,5,1,1,5408,7422,971,1,3,6419507.1,0,15,7,50385
75571,9,1,1,16,20558,6,6,0,1,7754,9493,449,1,4,7563298.1,0,5,5,57875
40943,76,0,0,32,56741,8,10,1,0,8104,1905,855,0,7,4097629.0,0,16,69,30079
88884,97,1,0,63,66810,2,5,1,1,9198,1237,541,1,9,8894048.0,0,16,88,77908
96228,80,1,1,15,16480,6,10,0,0,5135,1755,551,0,3,9629903.8,0,28,77,88787
57859,74,1,1,52,25568,8,8,1,0,7881,8141,711,1,1,5796496.5,1,31,73,41126
58239,88,1,0,77,26294,4,5,1,0,3568,8465,155,0,10,5831545.9,0,27,78,46051
37111,97,1,0,22,60566,7,2,1,1,265,7725,360,0,7,3718382.9,0,7,90,28761
90304,52,0,0,33,81097,8,7,1,0,4104,2797,803,0,1,9033809.0,0,6,51,82600
87906,46,1,1,33,85121,1,9,0,1,1489,3047,106,1,4,8799360.4,0,32,42,83264
47839,86,1,0,53,20488,8,7,0,1,5689,9333,321,1,7,4792795.3,0,33,79,32496
91637,5,0,0,29,45739,8,3,1,1,6476,9666,169,0,8,9166209.6,0,10,-3,75326
92591,27,0,1,73,9895,4,7,1,0,5776,5050,438,1,8,9265884.1,1,35,19,81327
26614,69,1,1,60,81510,5,4,0,1,1700,4302,383,1,9,2673620.8,0,28,60,20229
45955,58,1,0,37,33373,10,4,1,0,6156,5233,285,0,4,4599926.8,0,28,54,34281
6712,66,1,1,93,12438,5,10,1,0,1150,3614,594,0,5,678200.1,1,25,61,1354
89725,26,1,1,83,56954,8,9,0,1,319,5124,994,0,9,8985353.3,0,13,17,83288
48776,60,0,0,9,71042,10,3,1,0,8652,991,307,0,4,4879354.1,0,35,56,38826
63953,67,0,1,25,70757,2,7,0,1,6537,7924,638,1,4,6400710.4,0,22,63,48854
40508,78,1,0,63,76548,3,7,1,0,6334,9274,242,1,1,4060440.5,0,21,77,24658
49310,63,1,0,80,91860,7,4,1,0,9692,6240,176,1,7,4943199.6,0,20,56,33202
69164,48,1,1,70,21012,5,3,0,1,5861,2750,652,1,10,6929542.7,0,19,38,59901
61402,74,1,1,40,12430,1,1,1,0,3524,771,469,0,9,6149729.0,1,26,65,56638
53749,86,0,1,63,11671,7,8,1,1,8488,6220,239,1,4,5381187.9,1,17,82,38802
73140,92,1,1,69,84617,3,3,1,1,6384,4894,726,1,9,7325048.9,1,7,83,61136
34338,41,0,0,95,96913,3,2,0,0,5015,7523,251,0,9,3442319.6,0,30,32,21549
52525,13,1,0,82,24366,8,7,0,1,7750,3265,776,0,9,5257813.9,0,27,4,40734
53753,49,1,1,37,90942,7,7,1,0,9951,5184,998,1,8,5385374.9,1,27,41,37620
58713,63,0,1,39,77818,3,1,1,1,4710,5516,642,0,8,5879478.4,1,32,55,47845
40155,33,0,1,99,55389,6,8,0,1,9296,3181,227,1,3,4028472.9,0,17,30,27451
32805,35,0,0,17,56962,8,5,1,1,6766,6510,451,1,9,3281975.4,0,32,26,19078
67073,45,1,0,59,62149,6,7,0,1,4506,1274,638,0,1,6713052.6,0,30,44,60655
14520,12,1,0,2,43573,5,1,0,1,8531,4414,336,1,10,1456205.0,0,6,2,1239
65986,38,0,1,39,77763,6,1,1,0,8778,1558,627,0,0,6605910.6,1,10,38,55023
15246,59,0,1,48,91241,7,7,1,0,460,7469,596,1,1,1531089.0,1,6,58,6721
62613,56,0,0,69,74669,9,6,0,0,6845,3986,245,1,2,6268368.9,0,7,54,51537
26348,37,0,1,89,18731,3,2,0,0,628,5840,756,0,0,2641767.0,0,36,37,19124
44633,100,1,0,69,70686,4,10,1,0,8183,3882,479,0,8,4470611.0,0,16,92,32089
33126,50,1,0,87,96589,1,5,0,0,2592,997,582,1,3,3317019.9,0,7,47,28955
62872,86,0,1,56,5577,9,5,0,1,5621,19,335,1,2,6293741.4,0,32,84,56897
69429,65,0,0,34,42598,10,8,1,1,9354,7232,215,0,4,6945733.7,0,29,61,52628
67034,37,1,0,17,89296,6,2,1,0,4115,9090,201,1,8,6710309.4,0,12,29,53628
63817,89,1,1,92,42278,8,4,1,1,4092,7724,170,0,9,6391540.9,1,17,80,51831
41705,45,0,0,97,75383,3,6,0,0,3513,957,754,0,5,4173470.0,0,16,40,36481
31025,96,1,0,35,95835,8,2,0,1,9107,1162,606,1,9,3110889.6,0,20,87,20150
33532,54,0,1,80,8448,7,3,1,0,773,9548,630,0,10,3362452.1,1,5,44,22581
27924,68,1,1,81,7907,8,2,1,1,2068,4052,183,0,9,2805108.1,1,35,59,21621
80524,22,1,1,49,46524,10,8,1,1,4111,1883,252,1,2,8060508.7,1,29,20,74278
63190,50,0,1,45,23475,4,4,0,0,6132,151,348,0,7,6323436.2,0,34,43,56559
62757,74,0,1,31,70668,2,4,0,0,5656,5336,761,0,5,6281435.6,0,20,69,51004
54682,81,1,0,92,63687,3,6,0,1,1114,2269,341,1,5,5477375.3,0,13,76,50958
87987,38,1,0,97,26185,6,9,0,1,234,6216,125,0,4,8810668.6,0,20,34,81412
98157,91,0,1,75,22411,7,1,1,1,5340,7157,465,0,0,9823508.1,1,5,91,85195
81019,56,1,0,99,46662,5,2,1,1,8376,3628,863,0,3,8112092.5,0,31,53,68152
92296,31,1,1,69,20639,7,10,1,0,785,8053,604,0,7,9237027.8,1,8,24,82854
51579,37,0,1,6,36822,3,8,0,0,1328,5510,636,0,4,5161447.9,0,7,33,44105
41042,88,1,1,44,51472,4,3,0,0,6364,4491,121,0,1,4112280.0,0,36,87,30066
97725,88,0,1,13,47226,4,3,1,0,3938,8275,175,1,1,9777735.1,1,35,87,85337
30317,33,0,1,78,69973,5,1,1,0,4786,8307,212,1,5,3035229.9,1,7,28,17012
54146,83,1,0,79,74999,2,8,1,1,2595,7348,850,0,0,5422823.0,0,16,83,43353
32599,68,0,0,67,20244,5,6,0,0,4964,4624,902,0,1,3265978.3,0,23,67,22109
77491,58,0,0,32,33534,7,7,1,1,53,4181,961,1,9,7751876.1,0,5,49,72296
41164,59,0,0,69,96547,10,9,1,0,7302,3267,954,1,7,4119024.1,0,35,52,29641
97691,17,1,0,79,29059,1,6,1,1,5370,2685,631,1,6,9781758.1,0,35,11,89005
38486,88,0,0,50,91921,2,9,1,1,6167,3079,304,1,9,3850352.1,0,5,79,28936
68232,19,0,1,31,61683,1,2,0,1,1128,3540,982,0,0,6828383.2,0,14,19,62582
42893,26,0,0,42,87534,10,10,0,0,2881,7946,493,0,1,4291975.4,0,12,25,31573
48678,18,1,1,57,17276,1,10,1,0,89,6578,775,0,8,4877324.8,1,28,10,41236
62596,90,0,0,70,7222,10,8,0,0,4330,9821,739,0,7,6266459.0,0,36,83,47706
69722,83,0,0,14,63847,1,4,0,0,1167,1698,192,0,7,6972996.2,0,24,76,66665
49996,85,0,0,19,46272,3,3,1,1,2914,9364,295,1,8,5001283.1,0,5,77,37423
47327,100,1,0,40,83938,3,1,1,0,4006,765,147,1,6,4737050.1,0,25,94,42409
85489,90,1,0,42,42842,2,1,1,1,6755,7170,320,0,1,8555341.9,0,27,89,71244
54667,26,0,1,70,22930,6,2,1,0,4707,7513,729,1,9,5473221.9,1,7,17,41718
72507,87,0,0,13,8308,7,6,0,0,4730,1829,406,0,0,7252211.9,0,27,87,65542
68113,67,1,0,29,59595,9,2,1,0,4788,7274,990,1,10,6817735.7,0,19,57,55061
84587,98,0,1,71,98431,8,6,0,1,3726,2292,168,0,7,8468745.0,0,26,91,78401
88036,30,0,0,16,5201,1,3,1,0,2328,6702,947,0,0,8804243.7,0,9,30,78059
91395,66,0,0,71,97423,5,9,0,1,3714,1724,223,1,2,9145192.7,0,9,64,85734
81805,51,1,1,16,99624,2,8,0,0,1695,6791,521,0,0,8186061.3,0,23,51,72798
47253,84,0,0,32,81363,2,5,1,0,9819,1143,375,0,10,4728903.8,0,28,74,35916
44924,97,0,0,44,86862,8,9,1,0,3478,1948,117,0,7,4496017.5,0,11,90,39381
62027,21,1,1,62,51479,6,10,1,0,6654,9100,314,1,10,6211934.3,1,13,11,45959
65583,99,1,0,27,39498,2,1,1,1,4196,5676,968,1,7,6565646.3,0,23,92,54743
47006,72,0,0,76,87732,2,8,1,0,6414,6111,613,1,7,4707409.7,0,9,65,33868
36108,69,1,1,2,57879,3,3,0,1,4764,1961,289,1,8,3617759.1,0,25,61,29094
56329,10,0,1,2,27302,6,1,1,1,542,8715,806,1,10,5638765.7,1,29,0,46266
94212,29,0,0,59,87927,3,3,1,1,6573,4558,198,1,5,9427260.4,0,22,24,82883
47063,10,1,1,6,80079,10,8,0,1,1135,3650,996,1,10,4713133.9,0,7,0,41282
45985,33,0,0,83,14302,1,1,1,1,9524,8230,986,1,7,4604960.8,0,18,26,27245
39269,87,0,1,16,54877,8,1,0,0,6604,7051,800,0,8,3930292.7,0,29,79,24814
24677,63,0,0,6,92343,8,2,1,1,6976,7410,314,0,10,2469125.8,0,28,53,9977
42936,74,1,1,51,60801,10,10,0,1,6601,2029,870,0,8,4300587.6,0,10,66,33436
93013,76,0,0,80,53855,9,8,0,0,7518,4523,786,1,6,9307630.5,0,21,70,80186
70881,45,1,0,64,44535,7,9,1,1,6846,6439,312,1,5,7092821.2,0,24,40,57284
99130,99,0,1,23,32747,8,1,1,0,7265,9231,115,0,6,9916962.3,1,33,93,82519
82113,22,0,0,24,90750,1,9,1,0,9897,8625,886,1,2,8212303.6,0,10,20,62705
23863,67,0,1,71,72354,6,1,1,0,6878,8157,257,1,7,2397991.0,1,36,60,8571
25602,37,1,0,17,82064,10,9,0,1,9608,336,703,0,1,2564047.1,0,5,36,14955
81021,39,0,1,42,88453,5,8,1,1,6345,5639,252,1,0,8107700.5,1,31,39,68785
25307,24,1,0,90,73502,1,5,0,0,9536,4979,381,1,5,2538791.4,0,12,19,10411
48077,63,0,1,7,32247,10,2,0,0,7539,4744,438,1,9,4812989.8,0,8,54,35356
94973,55,0,1,86,76018,9,4,0,1,3478,8376,987,1,8,9502380.5,0,31,47,82132
32138,23,1,1,91,85307,5,3,0,0,5589,377,839,1,9,3224251.4,0,32,14,25333
80306,84,1,1,91,84044,1,4,0,0,7018,4778,371,1,3,8037519.4,0,22,81,68139
24045,31,0,0,56,28613,6,2,1,0,9640,1938,851,1,5,2407159.1,0,35,26,11616
20860,49,0,0,60,42874,10,8,1,0,6395,8846,173,0,10,2091881.2,0,14,39,5446
57790,23,0,1,65,27420,8,2,1,0,1464,5714,622,1,8,5787991.2,1,24,15,49990
73517,79,0,1,63,68858,4,9,0,1,227,5128,931,0,0,7355043.1,0,35,79,67231
69685,82,1,0,32,99105,8,5,1,0,757,5072,844,1,8,6973812.6,0,20,74,63012
65060,30,1,0,75,46047,3,10,0,0,6375,2428,113,0,5,6514250.3,0,13,25,56144
25655,31,1,1,9,58769,5,6,0,1,2420,4919,884,1,5,2573091.1,0,25,26,17432
84706,75,0,0,24,95781,6,7,0,0,8118,7665,923,0,2,8473043.0,0,36,73,68000
98298,85,0,1,97,85158,2,6,1,1,43,610,311,1,0,9843812.5,1,31,85,97334
74921,57,0,1,61,56179,3,8,0,0,5718,3083,978,1,9,7494913.2,0,14,48,65142
9771,26,0,1,48,97664,3,6,0,1,2211,1892,367,0,0,983421.5,0,31,26,5301
77561,62,0,0,79,44802,5,2,0,0,3871,4451,606,1,5,7760341.9,0,27,57,68633
40104,56,1,1,44,55337,4,8,1,0,8809,3509,689,0,3,4020381.0,1,26,53,27097
85829,23,1,1,32,96045,10,2,0,1,9686,559,657,1,7,8592258.5,0,21,16,74927
73776,92,1,0,43,15721,8,7,1,1,1789,9854,805,0,7,7383860.2,0,24,85,61328
86253,24,1,1,47,83198,1,9,1,0,2626,3552,909,0,9,8633980.8,1,28,15,79166
85423,40,0,1,39,69673,2,9,1,1,6201,1282,476,1,7,8548531.2,1,34,33,77464
11757,57,1,1,5,10613,6,5,1,1,2326,7969,760,0,3,1183388.3,1,33,54,702
33761,71,1,0,76,98059,5,2,1,0,5758,5727,677,0,2,3381494.1,0,25,69,21599
33749,85,1,0,2,35590,8,9,0,0,8671,5017,646,1,2,3379893.6,0,10,83,19415
83865,38,1,1,42,27967,6,2,0,1,8832,732,680,1,9,8395225.2,0,34,29,73621
79067,27,1,1,58,25553,7,10,1,1,8279,7190,183,1,7,7914438.4,1,32,20,63415
91698,21,1,0,38,58357,9,8,0,1,521,9569,109,0,7,9177134.3,0,33,14,81499
22973,41,1,0,80,97510,1,9,0,1,6044,1986,804,1,3,2302445.1,0,25,38,14139
27838,87,1,0,73,5442,5,1,0,0,3189,7357,241,1,9,2787148.3,0,33,78,17051
21832,69,0,1,26,79056,5,4,0,0,4442,9402,149,1,9,2186291.0,0,36,60,7839
46666,81,0,0,38,53916,4,10,0,0,3128,7531,277,0,0,4668103.1,0,15,81,35730
88329,22,1,1,20,54300,2,8,0,0,9532,5702,836,0,6,8841056.4,0,22,16,72259
37103,61,0,1,8,71913,4,3,0,1,4148,5588,848,0,6,3714959.7,0,9,55,26519
29789,87,0,0,90,56117,3,6,0,0,6009,9333,879,0,5,2984021.4,0,12,82,13568
13696,8,0,0,40,16192,7,8,1,1,905,5498,398,0,10,1371950.3,0,23,-2,6895
79354,4,1,0,28,35812,2,9,0,1,4757,6597,895,0,4,7939210.1,0,35,0,67105
93656,65,0,1,8,29038,1,3,1,0,4173,2017,230,1,10,9369720.7,1,19,55,87236
16247,71,0,0,95,6358,8,4,0,0,8238,4493,957,0,4,1634324.0,0,36,67,2559
97330,23,1,0,82,21446,5,9,0,0,362,7331,430,0,3,9739677.6,0,30,20,89207
78982,38,1,0,18,84329,3,8,1,1,1538,7225,328,1,0,7905259.7,0,19,38,69891
78367,30,1,1,89,40416,8,8,0,0,6088,6500,319,0,3,7847930.5,0,31,27,65460
98729,36,0,0,4,95443,4,1,0,0,9090,2432,351,0,6,9873352.2,0,24,30,86856
97651,26,0,0,45,56512,7,10,1,1,2936,2825,299,1,1,9769739.8,0,28,25,91591
69203,8,0,0,68,7461,7,6,0,0,9636,3900,732,1,3,6926561.3,0,33,5,54935
44416,76,1,0,46,55062,3,3,1,0,2296,1554,577,0,10,4450953.1,0,25,66,39989
68494,83,1,1,79,58586,9,6,0,1,9754,5,264,1,5,6854981.2,0,34,78,58471
59545,65,0,1,21,90618,1,10,0,1,5558,5073,642,0,9,5958908.0,0,6,56,48272
66784,34,0,0,3,96197,7,10,0,1,238,15,853,1,9,6679374.2,0,34,25,65678
69375,6,1,1,96,30297,4,3,0,0,9878,7270,954,0,10,6952253.3,0,23,-4,51273
75990,57,0,1,6,83909,5,2,0,1,3803,7471,511,1,7,7605199.6,0,20,50,64205
92539,55,1,0,74,64623,5,10,1,0,5478,3556,427,1,9,9260585.1,0,25,46,83078
57720,35,1,1,14,88487,10,6,1,0,3550,6304,794,1,9,5777415.7,1,9,26,47072
44961,14,0,0,50,90818,4,1,0,1,3790,7685,627,1,6,4501549.7,0,29,8,32859
20964,82,1,1,1,84565,9,7,1,0,2157,7829,950,0,4,2101237.1,1,25,78,10028
42734,84,0,1,67,3854,9,2,1,0,8532,9106,195,1,10,4279195.0,1,36,74,24901
23895,41,0,1,26,65183,8,10,0,0,9891,8736,997,0,6,2396762.2,0,14,35,4271
46470,32,0,0,30,65883,7,6,1,0,3805,5285,313,0,2,4650661.2,0,14,30,37067
17317,90,1,0,97,91250,2,4,0,1,1466,1144,587,0,5,1738012.1,0,5,85,14120
47542,75,1,1,40,5997,4,4,0,1,3378,9450,699,1,9,4764418.6,0,30,66,34015
82408,53,0,1,95,96843,7,10,0,1,8132,8596,416,1,0,8248881.7,0,29,53,65264
16467,84,1,1,55,17467,7,6,1,0,6574,9098,473,1,3,1659656.4,1,12,81,322
56296,18,0,1,32,5061,4,8,1,0,6200,2378,602,0,4,5637090.6,1,10,14,47116
48789,42,1,0,51,44066,10,8,0,1,6600,6495,591,1,0,4887322.7,0,19,42,35103
5769,97,1,0,79,36436,4,8,0,1,1964,1073,159,1,2,588379.5,0,21,95,2573
51827,90,1,0,59,88640,7,7,1,1,8141,2069,250,1,1,5192441.7,0,19,89,41367
26966,91,1,1,44,29895,2,7,1,0,2435,6395,792,1,1,2709495.2,1,24,90,17344
65479,82,0,1,48,95180,5,7,1,1,2907,4270,111,1,9,6553618.0,1,36,73,58191
47583,48,0,0,99,31744,8,10,1,1,3705,8486,983,0,1,4762269.2,0,34,47,34409
93184,78,0,0,43,13054,7,5,1,1,3946,4450,159,0,9,9321499.2,0,34,69,84629
95328,59,1,1,24,28949,8,10,0,0,8716,2131,269,1,9,9538747.0,0,6,50,84212
7388,75,0,1,96,35787,4,4,1,1,4898,1814,366,1,7,750538.8,1,8,68,310
34555,35,1,1,45,41312,6,10,1,1,1597,5925,286,1,2,3467129.3,1,23,33,26747
61310,49,0,0,21,55836,5,5,0,1,5865,3866,618,0,10,6132679.6,0,20,39,50961
20714,61,1,1,83,71535,3,5,1,1,9406,9087,277,0,9,2077129.3,1,33,52,1944
94704,55,1,1,6,84914,5,7,0,1,3351,6903,815,0,4,9480933.7,0,19,51,83635
57475,67,0,0,83,2788,2,3,0,1,654,7868,914,0,2,5753644.7,0,19,65,48039
84795,41,0,0,22,91545,6,8,0,0,5173,9145,407,1,4,8481583.2,0,34,37,70070
70465,10,1,0,11,11425,6,6,0,0,9473,8544,955,0,6,7052303.2,0,14,4,51493
68270,37,1,0,65,18486,7,9,0,1,3366,2943,928,1,0,6835596.8,0,8,37,61033
26389,85,0,1,39,78917,10,10,1,0,4738,4543,904,1,9,2646987.3,1,33,76,16204
57552,99,1,0,19,79570,1,6,1,0,445,7991,134,1,4,5759074.3,0,33,95,48982
84291,7,0,0,65,14659,3,10,1,0,7574,9349,721,0,9,8432314.8,0,28,-2,66647
60059,60,1,0,9,33655,8,10,1,1,2181,5788,330,1,0,6008916.0,0,26,60,51760
91513,50,0,0,3,20728,8,2,1,1,5906,2070,232,0,10,9152366.2,0,24,40,83305
70544,4,0,0,11,55656,10,6,1,0,5701,886,322,1,6,7055619.2,0,24,-2,63635
16565,91,0,0,95,80977,6,6,0,1,6950,7323,826,1,1,1663375.5,0,21,90,1466
75865,10,0,1,60,36800,1,7,0,1,1006,8659,955,0,0,7595183.7,0,29,10,65245
29758,34,1,0,63,89490,6,1,1,1,5853,9022,514,1,10,2982078.1,0,5,24,14369
95566,7,1,1,21,90932,7,5,1,1,2871,6556,474,0,2,9564576.2,1,24,5,85665
